rep,k,n_lambda,mu,sigma,min_size,filename,maxima,maxvals,loc,scale,shape,loc_se,scale_se,shape_se
2,30,10000,50,17,10,rep2_k30_lambda10000_mu50,,,113.14860128956553,3.9610514666203422,-0.10764435738050487,0.8062769491256734,0.5691496758776625,0.12162657815777124
2,100,50,50,17,10,rep2_k100_lambda50_mu50,,,84.76848305749027,6.5158767739321695,-0.14427248101365753,0.732710887487119,0.5227579968584503,0.07381567573761144
2,100,2000,50,17,10,rep2_k100_lambda2000_mu50,,,105.15804621693363,4.57076107364968,-0.041368104832083946,0.5096045729984758,0.36214140450670895,0.06776914154286952
3,3,30,50,17,10,rep3_k3_lambda30_mu50,,,NA,NA,NA,NA,NA,NA
3,3,200,50,17,10,rep3_k3_lambda200_mu50,,,NA,NA,NA,NA,NA,NA
3,3,10000,50,17,10,rep3_k3_lambda10000_mu50,,,NA,NA,NA,NA,NA,NA
3,5,50,50,17,10,rep3_k5_lambda50_mu50,,,79.92580340674232,5.613488942712327,0.01344219126719575,2.902603184767519,2.1473423885950123,0.3991610833347252
3,5,2000,50,17,10,rep3_k5_lambda2000_mu50,,,NA,NA,NA,NA,NA,NA
3,10,30,50,17,10,rep3_k10_lambda30_mu50,,,79.21191396003628,4.532560782813825,0.17601845354168502,1.7825357550579972,1.446279403544447,0.3929530257014074
3,10,200,50,17,10,rep3_k10_lambda200_mu50,,,NA,NA,NA,NA,NA,NA
3,10,10000,50,17,10,rep3_k10_lambda10000_mu50,,,112.56375595867671,4.34403017605108,-0.041774411958899804,1.6347134311275089,1.2340623409508462,0.31946187668332116
3,20,50,50,17,10,rep3_k20_lambda50_mu50,,,85.15929405342492,6.8592879484675136,-0.23837408540204041,1.7969601164708713,1.3617119096363708,0.22130914797433485
3,20,2000,50,17,10,rep3_k20_lambda2000_mu50,,,105.94837055731014,3.8094847726436614,-0.1962301503157524,0.9469529888518201,0.6616508822384058,0.1486700462657965
3,30,30,50,17,10,rep3_k30_lambda30_mu50,,,78.2804828883254,8.50930070405378,-0.046034000129314044,1.7025264908326792,1.1746525721707202,0.10118774938375227
3,30,200,50,17,10,rep3_k30_lambda200_mu50,,,92.94445926103016,5.3145976840910825,-0.006168089286650942,1.1720975936659546,0.8965470992526707,0.20138109749951397
3,30,10000,50,17,10,rep3_k30_lambda10000_mu50,,,112.91890733697667,3.5436864506197763,0.034708069012971264,0.7379913524475313,0.546957834941072,0.14830675099824597
3,100,50,50,17,10,rep3_k100_lambda50_mu50,,,84.09358461129005,6.860821742839686,-0.09617079594860255,0.7473474516469106,0.509512905374443,0.05034839401380616
3,100,2000,50,17,10,rep3_k100_lambda2000_mu50,,,106.257844393836,4.376175821606684,-0.11323068264709704,0.49452515214239623,0.35338984077308216,0.07652927526399426
4,3,30,50,17,10,rep4_k3_lambda30_mu50,,,78.13267267108067,7.130958251104787,-0.9836200214220937,5.385237530255194,5.285526478441528,2.0000086146499187e-6
4,3,200,50,17,10,rep4_k3_lambda200_mu50,,,NA,NA,NA,NA,NA,NA
4,3,10000,50,17,10,rep4_k3_lambda10000_mu50,,,NA,NA,NA,NA,NA,NA
4,5,50,50,17,10,rep4_k5_lambda50_mu50,,,87.91596466893705,5.273069071886147,-1.4317244702535374,2.0000083019359535e-6,2.0000084026222453e-6,2.0000080142055922e-6
4,5,2000,50,17,10,rep4_k5_lambda2000_mu50,,,102.80077452612008,3.2426497844503746,0.4062765909640572,1.916876430266547,1.722610805034657,0.6893848083545374
4,10,30,50,17,10,rep4_k10_lambda30_mu50,,,72.83266094865476,6.1771608794338775,0.3196895878791304,2.634540928362449,2.284268494197963,0.500663779795285
4,10,200,50,17,10,rep4_k10_lambda200_mu50,,,91.64493351566809,3.2109825075086462,0.004687027364390791,1.3855100253235646,1.1285183188722294,0.5149106815491296
4,10,10000,50,17,10,rep4_k10_lambda10000_mu50,,,115.28156931851521,3.8337597118323323,-0.38842384806539104,1.5070948412972978,1.2768607475883726,0.4286129034371447
4,20,50,50,17,10,rep4_k20_lambda50_mu50,,,85.07275601593139,7.090460425949902,-0.26064562217069726,1.749784677081058,1.209432395613605,0.14313076487026946
4,20,2000,50,17,10,rep4_k20_lambda2000_mu50,,,104.95846615250939,5.0117885397006905,-0.3730570061052652,1.3775540854515564,1.1661742167371933,0.28993537935734953
4,30,30,50,17,10,rep4_k30_lambda30_mu50,,,79.6981808202821,7.128321150844582,0.10312268055053836,1.485962705541456,1.1310742374779612,0.153973887237005
4,30,200,50,17,10,rep4_k30_lambda200_mu50,,,93.19828198907923,4.886251440238411,0.02957775994116046,1.0602472885243823,0.8074107877724129,0.1903106803710641
4,30,10000,50,17,10,rep4_k30_lambda10000_mu50,,,114.19469223830565,5.563055630909848,-0.23643082168555787,1.1837056640592725,0.8853324933393893,0.17656188637487014
4,100,50,50,17,10,rep4_k100_lambda50_mu50,,,85.24463392070642,9.099536124973902,-0.12867925654528106,1.0102038905670967,0.7098691682203627,0.06379303555499492
4,100,2000,50,17,10,rep4_k100_lambda2000_mu50,,,105.23097784643727,4.522583460417476,0.09526423184854577,0.5218467601720643,0.3990362499527857,0.08829621481482441
5,3,30,50,17,10,rep5_k3_lambda30_mu50,,,NA,NA,NA,NA,NA,NA
5,3,200,50,17,10,rep5_k3_lambda200_mu50,,,NA,NA,NA,NA,NA,NA
5,3,10000,50,17,10,rep5_k3_lambda10000_mu50,,,NA,NA,NA,NA,NA,NA
5,5,50,50,17,10,rep5_k5_lambda50_mu50,,,NA,NA,NA,NA,NA,NA
5,5,2000,50,17,10,rep5_k5_lambda2000_mu50,,,NA,NA,NA,NA,NA,NA
5,10,30,50,17,10,rep5_k10_lambda30_mu50,,,81.94164117559922,7.800665071292905,-0.2540918233283087,2.8516268130599998,2.1153463496357463,0.2928652728355507
5,10,200,50,17,10,rep5_k10_lambda200_mu50,,,97.13174193671887,4.634468415569788,0.154280889424362,1.7145245671986231,1.343698346391509,0.29993343366767183
5,10,10000,50,17,10,rep5_k10_lambda10000_mu50,,,114.9372990672631,2.474027979470847,0.40054152294893536,1.549321845941002,1.3948077710807902,0.984078411724686
5,20,50,50,17,10,rep5_k20_lambda50_mu50,,,85.13629776766263,7.621296762129476,-0.4900991846859303,1.9281058057069898,1.5639777158832513,0.20756172654359278
5,20,2000,50,17,10,rep5_k20_lambda2000_mu50,,,105.15487350960673,3.915242167771858,0.2838506004167666,1.029063825795049,0.8641037084185799,0.22797156061825577
5,30,30,50,17,10,rep5_k30_lambda30_mu50,,,81.45545067012273,7.508493913931115,-0.07060356718854885,1.5038816845020666,1.0359078049449029,0.10138695365234685
5,30,200,50,17,10,rep5_k30_lambda200_mu50,,,93.81010288119528,5.730137288832021,-0.16661585850543076,1.1413110687842496,0.7673271550625134,0.10056817147915954
5,30,10000,50,17,10,rep5_k30_lambda10000_mu50,,,113.41982129945107,3.7688200376679215,0.13416670187210794,0.8127510653772453,0.6372168785514588,0.18337282443764388
5,100,50,50,17,10,rep5_k100_lambda50_mu50,,,86.27318700814783,7.9794745785621375,-0.1308816438375212,0.8828487254967459,0.6178542878259102,0.06205483468223252
5,100,2000,50,17,10,rep5_k100_lambda2000_mu50,,,105.2888317535263,4.2398741259474155,-0.007466086946404174,0.5020211785951093,0.37876645156292804,0.10057515514408674
6,3,30,50,17,10,rep6_k3_lambda30_mu50,,,NA,NA,NA,NA,NA,NA
6,3,200,50,17,10,rep6_k3_lambda200_mu50,,,NA,NA,NA,NA,NA,NA
6,3,10000,50,17,10,rep6_k3_lambda10000_mu50,,,NA,NA,NA,NA,NA,NA
6,5,50,50,17,10,rep6_k5_lambda50_mu50,,,80.52000307665034,1.264625748749679,1.4627295737887227,1.256369167081773,1.5163181052539563,2.1728608616767153
6,5,2000,50,17,10,rep6_k5_lambda2000_mu50,,,NA,NA,NA,NA,NA,NA
6,10,30,50,17,10,rep6_k10_lambda30_mu50,,,83.27660983552657,5.098883496646881,-0.23347442302069235,1.9418324049327271,1.5013893637210465,0.35694066697393734
6,10,200,50,17,10,rep6_k10_lambda200_mu50,,,91.16712513169395,4.400610951004337,-0.47195462238444424,1.5621025641849366,1.2227016411183713,0.2708539655973916
6,10,10000,50,17,10,rep6_k10_lambda10000_mu50,,,115.50146500819002,3.1037946797176663,0.09117964761316162,1.1367600722272322,0.8652915381291016,0.2884928784854844
6,20,50,50,17,10,rep6_k20_lambda50_mu50,,,80.65506332456293,7.343098311264326,0.1358057041270783,1.8661791268464718,1.4303823991798232,0.18134025654917144
6,20,2000,50,17,10,rep6_k20_lambda2000_mu50,,,105.12765589807368,5.283107312174287,-0.17621223126122249,1.3513191295218476,0.9750922899375668,0.18918028643176288
6,30,30,50,17,10,rep6_k30_lambda30_mu50,,,79.31828832099697,7.260648743265093,0.07613528323946452,1.489265017247671,1.1095122439275151,0.13768058879450246
6,30,200,50,17,10,rep6_k30_lambda200_mu50,,,92.83285369141605,4.643822018327365,-0.1159882992598892,1.0069089337449362,0.7550738802851128,0.18905288271582188
6,30,10000,50,17,10,rep6_k30_lambda10000_mu50,,,113.13277352304777,4.374001764170947,0.01576055824316614,0.9453270895321367,0.7163900933393208,0.18596988445400417
6,100,50,50,17,10,rep6_k100_lambda50_mu50,,,84.21777981812002,7.359373670142881,-0.08802188394779038,0.82348684974237,0.5833914890147478,0.07055000617152127
6,100,2000,50,17,10,rep6_k100_lambda2000_mu50,,,104.8234984743982,3.8595030181679597,0.10450576978815351,0.4380469181977111,0.3326652868530827,0.07982799705054355
7,3,30,50,17,10,rep7_k3_lambda30_mu50,,,81.26589991117349,7.76070418706613,-1.269901197918505,2.00000633071547e-6,2.0000063781302728e-6,2.0000059972825867e-6
7,3,200,50,17,10,rep7_k3_lambda200_mu50,,,NA,NA,NA,NA,NA,NA
7,3,10000,50,17,10,rep7_k3_lambda10000_mu50,,,NA,NA,NA,NA,NA,NA
7,5,50,50,17,10,rep7_k5_lambda50_mu50,,,NA,NA,NA,NA,NA,NA
7,5,2000,50,17,10,rep7_k5_lambda2000_mu50,,,104.88801951221977,4.628270660106178,0.5808281433223097,3.084507308433244,2.9648662242641537,0.9235236849910067
7,10,30,50,17,10,rep7_k10_lambda30_mu50,,,79.3220272815688,6.290004199126141,-0.09344175484495561,2.3858782341923304,1.8055364631967685,0.3387750885506155
7,10,200,50,17,10,rep7_k10_lambda200_mu50,,,93.2109199887945,2.736561366824071,0.2013704581592678,1.2070517565053063,1.0162298033444548,0.5357081470996805
7,10,10000,50,17,10,rep7_k10_lambda10000_mu50,,,112.42199940699821,5.359282886061577,5.544045670218261e-4,2.014450165874505,1.5237661428157698,0.3217116390664429
7,20,50,50,17,10,rep7_k20_lambda50_mu50,,,82.11291832715767,5.800152295473055,-0.014061259238525166,1.5699589403520118,1.2010834637468162,0.2466597712912759
7,20,2000,50,17,10,rep7_k20_lambda2000_mu50,,,104.8892682871634,3.7579602018139906,0.16297263113773136,0.9539926116545995,0.7386289446719823,0.17976925915586456
7,30,30,50,17,10,rep7_k30_lambda30_mu50,,,83.2041740127997,8.754216547618562,-0.0883147243045712,1.7960271239939014,1.2720196529159857,0.1340026909159778
7,30,200,50,17,10,rep7_k30_lambda200_mu50,,,93.67669178039678,4.344598659031096,-0.024633935645739027,0.8762655754559774,0.6169180854303001,0.10759226849314238
7,30,10000,50,17,10,rep7_k30_lambda10000_mu50,,,113.8472621949752,3.6122848052779095,-0.08080827150010397,0.7312322418031455,0.5131973616201212,0.11661432994488435
7,100,50,50,17,10,rep7_k100_lambda50_mu50,,,85.10350756999298,7.224408541939621,-0.05472125677327314,0.7998039269338413,0.5626236774533723,0.06270856123201951
7,100,2000,50,17,10,rep7_k100_lambda2000_mu50,,,105.9929780470882,5.135836312828321,-0.09437117376123966,0.5632914971975034,0.3928350812284057,0.05479389349085861
8,3,30,50,17,10,rep8_k3_lambda30_mu50,,,NA,NA,NA,NA,NA,NA
8,3,200,50,17,10,rep8_k3_lambda200_mu50,,,95.12662276950527,5.334282119655322,-1.2755325082617788,2.0000040653445363e-6,2.0000041161470953e-6,2.0000038019570113e-6
8,3,10000,50,17,10,rep8_k3_lambda10000_mu50,,,NA,NA,NA,NA,NA,NA
8,5,50,50,17,10,rep8_k5_lambda50_mu50,,,NA,NA,NA,NA,NA,NA
8,5,2000,50,17,10,rep8_k5_lambda2000_mu50,,,NA,NA,NA,NA,NA,NA
8,10,30,50,17,10,rep8_k10_lambda30_mu50,,,80.1776756414871,8.282229731845117,0.08755347509266528,3.15487585285983,2.456133842171346,0.3440898897822592
8,10,200,50,17,10,rep8_k10_lambda200_mu50,,,96.19171883533453,6.63264474932353,-0.052753924678493436,2.430869211092168,1.785543743102557,0.2838080584619784
8,10,10000,50,17,10,rep8_k10_lambda10000_mu50,,,111.36938519936979,4.421594906976011,-0.14122223638032677,1.5675428601373333,1.1005626886647581,0.22635544504532912
8,20,50,50,17,10,rep8_k20_lambda50_mu50,,,86.48088752379354,8.60569192608521,-0.34660003228009273,2.118271424256645,1.5129300185315833,0.14708613032815884
8,20,2000,50,17,10,rep8_k20_lambda2000_mu50,,,106.6980619887164,3.4573118728930092,-0.19825523282210722,0.8853819791240437,0.6396931206812827,0.1952601837500697
8,30,30,50,17,10,rep8_k30_lambda30_mu50,,,80.45210074760085,9.35442126515,-0.24910100215087727,1.8580060777201448,1.2559968799056138,0.0936717389485264
8,30,200,50,17,10,rep8_k30_lambda200_mu50,,,94.36364642125713,5.797632812162169,0.07355762756642545,1.2398706964401944,0.9474021970133943,0.1735161216408216
8,30,10000,50,17,10,rep8_k30_lambda10000_mu50,,,111.31564057041919,3.9461210614153495,-0.18497482538059049,0.8063062794632173,0.5698866607462015,0.12958810186013694
8,100,50,50,17,10,rep8_k100_lambda50_mu50,,,84.40006729407585,7.089384493749607,-0.2086304788493169,0.8042942985376155,0.580235859528904,0.08054822363825768
8,100,2000,50,17,10,rep8_k100_lambda2000_mu50,,,106.06844597708984,4.374233571913887,-0.004126691096722349,0.4924701770868163,0.3568560055857191,0.07485620699378102
9,3,30,50,17,10,rep9_k3_lambda30_mu50,,,NA,NA,NA,NA,NA,NA
9,3,200,50,17,10,rep9_k3_lambda200_mu50,,,NA,NA,NA,NA,NA,NA
9,3,10000,50,17,10,rep9_k3_lambda10000_mu50,,,NA,NA,NA,NA,NA,NA
9,5,50,50,17,10,rep9_k5_lambda50_mu50,,,79.20768698335193,4.776546889327084,-0.03306716070344585,2.4677498262152815,1.805224545542341,0.3971892791448256
9,5,2000,50,17,10,rep9_k5_lambda2000_mu50,,,NA,NA,NA,NA,NA,NA
9,10,30,50,17,10,rep9_k10_lambda30_mu50,,,83.54617336935964,10.223972030247154,-0.38503876653764724,3.748653296526231,2.9567135339593493,0.31815191367832335
9,10,200,50,17,10,rep9_k10_lambda200_mu50,,,92.34292052986815,3.454087330427812,0.05049209413051903,1.406549947680591,1.1200332092765595,0.437598630267078
9,10,10000,50,17,10,rep9_k10_lambda10000_mu50,,,112.31005159840464,1.2447315600307058,0.470221522263453,0.4693572471585489,0.4369811952884242,0.3680866172072811
9,20,50,50,17,10,rep9_k20_lambda50_mu50,,,89.23583248108189,7.234446157275559,-0.334880577133913,1.8205276422302292,1.3455295482196863,0.17801435791495238
9,20,2000,50,17,10,rep9_k20_lambda2000_mu50,,,106.15087698954662,3.257357062679256,0.31445594785055075,0.8305371420376639,0.7068543981804567,0.20148855781431163
9,30,30,50,17,10,rep9_k30_lambda30_mu50,,,81.08013951753125,9.16529740885782,-0.20853193841421303,1.9040089031009462,1.3816335463052098,0.15302954966800764
9,30,200,50,17,10,rep9_k30_lambda200_mu50,,,94.31407773087034,4.864140289472392,-0.1542548572984748,1.2028622379737162,0.9940827982624133,0.29536268942184984
9,30,10000,50,17,10,rep9_k30_lambda10000_mu50,,,113.96141316086654,3.2009939893254202,0.013683627417402132,0.6521644777058178,0.4701005516534858,0.1262097757449589
9,100,50,50,17,10,rep9_k100_lambda50_mu50,,,85.42734688125488,7.409023026921086,-0.2558530177455523,0.8059198027967839,0.5550137644045341,0.05136089338862106
9,100,2000,50,17,10,rep9_k100_lambda2000_mu50,,,106.19019926770476,4.395958211693129,0.05510524289949058,0.49417659038924266,0.36491596532846793,0.07314381554650974
10,3,30,50,17,10,rep10_k3_lambda30_mu50,,,NA,NA,NA,NA,NA,NA
10,3,200,50,17,10,rep10_k3_lambda200_mu50,,,NA,NA,NA,NA,NA,NA
10,3,10000,50,17,10,rep10_k3_lambda10000_mu50,,,NA,NA,NA,NA,NA,NA
10,5,50,50,17,10,rep10_k5_lambda50_mu50,,,NA,NA,NA,NA,NA,NA
10,5,2000,50,17,10,rep10_k5_lambda2000_mu50,,,103.84458805140018,2.663336220671801,0.18882800156541785,1.538009900231498,1.2682340589332421,0.6265488892122228
10,10,30,50,17,10,rep10_k10_lambda30_mu50,,,84.46322618078821,4.348219433271673,-0.25687467016883603,1.5492025746391795,1.1136860358173173,0.24311849841649005
10,10,200,50,17,10,rep10_k10_lambda200_mu50,,,94.15239699031846,2.483352555638558,0.4379766277446515,1.3025914851169265,1.1876881143619256,0.763084530728724
10,10,10000,50,17,10,rep10_k10_lambda10000_mu50,,,113.34787097038536,4.997039938598109,-0.023912935403294082,1.8903072988726928,1.429841571134414,0.33632433823127056
10,20,50,50,17,10,rep10_k20_lambda50_mu50,,,85.01432418786528,6.6819648697487315,-0.20621737431742887,1.6412154667657162,1.1234309177666306,0.1297751584583079
10,20,2000,50,17,10,rep10_k20_lambda2000_mu50,,,104.44130496056331,3.7570669560962373,-0.017109780112494834,0.9777022526011426,0.7293437883786569,0.20176950507614644
10,30,30,50,17,10,rep10_k30_lambda30_mu50,,,80.54997126471442,7.548838008823898,-0.313339469568238,1.5900371183409312,1.2101234448856812,0.1718492369067002
10,30,200,50,17,10,rep10_k30_lambda200_mu50,,,93.27605419509547,5.137310415229391,-0.14929412129490147,1.0519085967139667,0.7494464932441279,0.12999262416936075
10,30,10000,50,17,10,rep10_k30_lambda10000_mu50,,,113.419685739265,4.275379289337279,-0.05994184322736061,0.8547256681629096,0.5865440895714918,0.09960825260301316
10,100,50,50,17,10,rep10_k100_lambda50_mu50,,,85.26882933228238,6.838410692540292,-0.13011148787649232,0.7423256255131119,0.5041164945603879,0.04795387454281295
10,100,2000,50,17,10,rep10_k100_lambda2000_mu50,,,106.58535189642075,4.745090065739669,-0.12243648370012283,0.5286695951393845,0.37158280602308574,0.06770674437127658
1,3,30,100,34,10,rep1_k3_lambda30_mu100,,,NA,NA,NA,NA,NA,NA
1,3,200,100,34,10,rep1_k3_lambda200_mu100,,,NA,NA,NA,NA,NA,NA
1,3,10000,100,34,10,rep1_k3_lambda10000_mu100,,,NA,NA,NA,NA,NA,NA
1,5,50,100,34,10,rep1_k5_lambda50_mu100,,,182.43213530750546,11.69789203396246,-0.22541157037143528,6.342444391073419,4.884174803424487,0.5173002349725002
1,5,2000,100,34,10,rep1_k5_lambda2000_mu100,,,NA,NA,NA,NA,NA,NA
1,10,30,100,34,10,rep1_k10_lambda30_mu100,,,166.88241865432119,12.07972920572289,-0.5187860423927925,4.658901721883249,4.124159423946223,0.4309851793176211
1,10,200,100,34,10,rep1_k10_lambda200_mu100,,,180.45359694279705,8.743761227580876,0.6154231628813436,3.963359664866161,3.903385102936009,0.6125073129104076
1,10,10000,100,34,10,rep1_k10_lambda10000_mu100,,,225.50653831054194,8.664768244992365,-0.1388793665699454,3.7234492218166353,3.0759911894640637,0.5119995439012515
1,20,50,100,34,10,rep1_k20_lambda50_mu100,,,174.04515303201148,14.827206137265179,-0.016888349620624615,3.942135566580926,2.9722106583368317,0.22865451497392658
1,20,2000,100,34,10,rep1_k20_lambda2000_mu100,,,214.537507610368,8.618516164147902,-0.4277850314977732,2.2413935331049535,1.8096611452806106,0.23396027456970556
1,30,30,100,34,10,rep1_k30_lambda30_mu100,,,161.4702781857881,12.936638617748072,-0.3469282399024849,2.554206802299975,1.7599653773461528,0.09067115698310901
1,30,200,100,34,10,rep1_k30_lambda200_mu100,,,184.09121430680608,10.669569056249413,0.18377733003066618,2.227779312332057,1.7631500889613245,0.15956465398638373
1,30,10000,100,34,10,rep1_k30_lambda10000_mu100,,,224.5850048039737,8.847675095710676,-0.024728474807752285,1.931362159110341,1.4629336296101738,0.19535922600326203
1,100,50,100,34,10,rep1_k100_lambda50_mu100,,,167.19587902047772,14.009385493290763,-0.11571164228511639,1.5252854368137336,1.0290172462386318,0.04995203340812013
1,100,2000,100,34,10,rep1_k100_lambda2000_mu100,,,211.16623404655064,10.2408293199931,-0.06202551146040103,1.1471379729876792,0.8185081709065763,0.07131241568915529
2,3,30,100,34,10,rep2_k3_lambda30_mu100,,,176.521795006427,7.7938749565607015,-1.3784225043451726,2.0000038737382645e-6,2.000003961830023e-6,2.0000034759023356e-6
2,3,200,100,34,10,rep2_k3_lambda200_mu100,,,NA,NA,NA,NA,NA,NA
2,3,10000,100,34,10,rep2_k3_lambda10000_mu100,,,NA,NA,NA,NA,NA,NA
2,5,50,100,34,10,rep2_k5_lambda50_mu100,,,NA,NA,NA,NA,NA,NA
2,5,2000,100,34,10,rep2_k5_lambda2000_mu100,,,205.39572848023772,3.306436766917731,0.3846976614610618,1.8831702181685954,1.672366386372827,0.6212826627015537
2,10,30,100,34,10,rep2_k10_lambda30_mu100,,,163.07824322923818,13.075984430029635,-0.40334172198643314,4.612536317699001,3.4010383335040473,0.24766682780322244
2,10,200,100,34,10,rep2_k10_lambda200_mu100,,,181.58189168632958,7.798724050166731,0.4376076375624319,3.3756804863724743,3.0730186703680595,0.5321289259966198
2,10,10000,100,34,10,rep2_k10_lambda10000_mu100,,,227.43533214604855,6.874140358719989,-0.17450086773331436,2.62050304910777,2.0125228631204735,0.34875710652523345
2,20,50,100,34,10,rep2_k20_lambda50_mu100,,,175.0239806839481,14.62048790489179,0.023195353728325242,3.622960673996478,2.595622351092765,0.14387093312384383
2,20,2000,100,34,10,rep2_k20_lambda2000_mu100,,,213.46018104865425,7.36059066240679,0.13956711231242822,2.046716056113666,1.642108941403598,0.2770149876351932
2,30,30,100,34,10,rep2_k30_lambda30_mu100,,,158.62503061067596,13.151939740892617,0.03489026105720684,2.832177580779419,2.1495319720331048,0.18095993661867474
2,30,200,100,34,10,rep2_k30_lambda200_mu100,,,186.97750037751558,11.951774149722269,-0.30744395892835996,2.508516439645493,1.8756689605880918,0.168141906150617
2,30,10000,100,34,10,rep2_k30_lambda10000_mu100,,,226.91358913691874,8.810212575532876,-0.005707070573306428,1.8352244567790705,1.3440051633072203,0.14508096257106431
2,100,50,100,34,10,rep2_k100_lambda50_mu100,,,166.33179656582433,13.91645597397127,-0.06808020890547802,1.5430965575721487,1.086501626661057,0.06407060462582431
2,100,2000,100,34,10,rep2_k100_lambda2000_mu100,,,212.0509773055676,8.670318313030242,-0.02581456968881958,0.9932209839709722,0.7276434483355061,0.08345071095071376
3,3,30,100,34,10,rep3_k3_lambda30_mu100,,,NA,NA,NA,NA,NA,NA
3,3,200,100,34,10,rep3_k3_lambda200_mu100,,,198.1768994084391,5.600609642566143,0.059225721338172485,5.659393986262113,4.933450106625093,1.4903194240773394
3,3,10000,100,34,10,rep3_k3_lambda10000_mu100,,,221.0261902243932,6.266208662230493,-1.7373322178197605,2.0000027136638383e-6,2.000002917801627e-6,2.000002418787877e-6
3,5,50,100,34,10,rep3_k5_lambda50_mu100,,,NA,NA,NA,NA,NA,NA
3,5,2000,100,34,10,rep3_k5_lambda2000_mu100,,,NA,NA,NA,NA,NA,NA
3,10,30,100,34,10,rep3_k10_lambda30_mu100,,,167.79218034119828,16.154791892548417,-0.2565729154600647,5.742657525429056,4.1048646737372225,0.23811252750317569
3,10,200,100,34,10,rep3_k10_lambda200_mu100,,,193.5485503404,13.63825893501671,-0.5332738571343854,5.107778184203357,4.332181425546714,0.38441979346280364
3,10,10000,100,34,10,rep3_k10_lambda10000_mu100,,,223.16469811974255,6.3459048869509385,0.21818319976747483,2.4142114760809275,1.9773577927931598,0.3536512458941822
3,20,50,100,34,10,rep3_k20_lambda50_mu100,,,177.42984922017698,17.28236035334554,-0.9647245735819652,3.8883903241909197,3.7555038667367664,2.0000774080769626e-6
3,20,2000,100,34,10,rep3_k20_lambda2000_mu100,,,211.59938167550294,11.750313135035142,-0.060980933199235164,3.020710579124013,2.1979197685303324,0.19560451715088098
3,30,30,100,34,10,rep3_k30_lambda30_mu100,,,161.38889497330655,15.365768602843191,-0.12464803646384269,3.1650023394851545,2.2414296726883656,0.14010260841870412
3,30,200,100,34,10,rep3_k30_lambda200_mu100,,,188.35047815757272,10.426028307903207,0.09706811452576981,2.1883940045167822,1.6662314693155955,0.1575304591608982
3,30,10000,100,34,10,rep3_k30_lambda10000_mu100,,,229.13327836847782,7.982439222462043,-0.24537012508525632,1.7072879027735288,1.2812399214863508,0.1828429007639679
3,100,50,100,34,10,rep3_k100_lambda50_mu100,,,171.44961726537616,15.99642874937916,-0.14355249087214905,1.77385447560963,1.2324705704044903,0.06590337273409777
3,100,2000,100,34,10,rep3_k100_lambda2000_mu100,,,210.8612773640827,9.791647419352747,-0.15797102900096843,1.0874757995597655,0.7729570743247942,0.06447383682234235
4,3,30,100,34,10,rep4_k3_lambda30_mu100,,,NA,NA,NA,NA,NA,NA
4,3,200,100,34,10,rep4_k3_lambda200_mu100,,,NA,NA,NA,NA,NA,NA
4,3,10000,100,34,10,rep4_k3_lambda10000_mu100,,,NA,NA,NA,NA,NA,NA
4,5,50,100,34,10,rep4_k5_lambda50_mu100,,,168.63467591631013,15.702913008729258,0.36612889946702004,8.66164103206239,7.617969671406834,0.5634927320371963
4,5,2000,100,34,10,rep4_k5_lambda2000_mu100,,,215.56190941074985,9.712616128584441,-0.5436230533339295,5.113243492029882,4.33412142769568,0.5313000464924957
4,10,30,100,34,10,rep4_k10_lambda30_mu100,,,172.81200441370095,18.969681476502856,-0.5793701434819527,6.845666350778823,5.9165947247521284,0.33107090848964726
4,10,200,100,34,10,rep4_k10_lambda200_mu100,,,188.87412508598533,9.161902515471873,-0.3505819890920663,3.2235654937192275,2.335891449820294,0.23016195292872088
4,10,10000,100,34,10,rep4_k10_lambda10000_mu100,,,233.36057746092385,6.610562519530311,-0.3402759794958082,2.345264402158359,1.715485878071177,0.24479615167550633
4,20,50,100,34,10,rep4_k20_lambda50_mu100,,,167.36956328625308,17.723518759401852,-0.16157679143132686,4.335236779384112,2.9219369034792493,0.1282828457556639
4,20,2000,100,34,10,rep4_k20_lambda2000_mu100,,,212.24780774156983,11.236738791249659,-0.07020138866681018,2.9538183306773065,2.216038700095974,0.21414193436726048
4,30,30,100,34,10,rep4_k30_lambda30_mu100,,,161.07240434599953,15.366585256730215,-0.08844903877507967,3.291416503166894,2.45486007737152,0.17523594908580517
4,30,200,100,34,10,rep4_k30_lambda200_mu100,,,192.3664863418369,13.05196721556685,-0.161163680286193,2.6528189203457613,1.8580156362648201,0.12136982507699381
4,30,10000,100,34,10,rep4_k30_lambda10000_mu100,,,228.81447335784694,11.050951770690473,-0.03135600201983284,2.274017835652191,1.633887680492013,0.13808500260366108
4,100,50,100,34,10,rep4_k100_lambda50_mu100,,,168.73533226752446,13.921741565461025,-0.03552017974686782,1.5505331559673479,1.1039476520982454,0.06780966896858089
4,100,2000,100,34,10,rep4_k100_lambda2000_mu100,,,211.16082694117375,7.863671602080755,-0.026495856781210005,0.8983829561942273,0.6561434611337874,0.08218685373574101
5,3,30,100,34,10,rep5_k3_lambda30_mu100,,,181.4705011510036,14.484965312838266,-1.1931581795959612,2.0000071088220246e-6,2.0000071374222255e-6,2.000006720264468e-6
5,3,200,100,34,10,rep5_k3_lambda200_mu100,,,NA,NA,NA,NA,NA,NA
5,3,10000,100,34,10,rep5_k3_lambda10000_mu100,,,NA,NA,NA,NA,NA,NA
