filename,k,loc,scale,shape,gev_max
rep18_k30_lambda2000_mu20,30,42.57352851008795,2.257876515691322,-0.19692802343397106,48.17080363127813
rep18_k30_lambda2000_mu50,30,104.68729601082437,4.206946293256613,-0.061970241723870084,117.588600574989
rep18_k30_lambda2000_mu100,30,213.3373789095753,6.249217978408793,0.1567455426134246,241.4146305787349
rep18_k30_lambda10000_mu20,30,45.0703105087259,1.3573620192341282,0.30991259486537415,53.25758488013085
rep18_k30_lambda10000_mu50,30,112.70145624159984,3.952555376644937,-0.18334789561340015,122.70400356273373
rep18_k30_lambda10000_mu100,30,227.36981462650172,8.993882998710479,-0.2698463475662845,247.38771706017093
rep18_k100_lambda30_mu20,100,32.55862333092162,3.296931964864741,-0.09364609173518784,44.891654580782344
rep18_k100_lambda30_mu50,100,79.63880541924642,7.841416301027992,-0.004460834290569281,115.38147593840222
rep18_k100_lambda30_mu100,100,162.68233173944338,16.57721259159852,-0.14064168239511052,218.87504932718628
rep18_k100_lambda50_mu20,100,34.296403568641026,2.883051884665709,-0.12838268444869352,44.31997246602698
rep18_k100_lambda50_mu50,100,83.7982055217346,7.378568479182553,-0.16575428188662075,107.56422832505612
rep18_k100_lambda50_mu100,100,169.60861066915055,13.665449860273913,-0.1257524269872311,217.38012856688792
rep18_k100_lambda200_mu20,100,37.64279727622773,2.2467480263827286,-0.004271782128139168,47.88834720455612
rep18_k100_lambda200_mu50,100,92.88819396755049,5.125310160354681,-0.10279141587231275,111.69096063458645
rep18_k100_lambda200_mu100,100,184.8028938416844,12.052405199108165,-0.045167521675740875,234.91406166730715
rep18_k100_lambda2000_mu20,100,42.645776204249316,1.9299674692551692,-0.06631447088091241,50.304696278753596
rep18_k100_lambda2000_mu50,100,105.94281062551636,4.7961443930430825,-0.03421101817040266,126.37787348909985
rep18_k100_lambda2000_mu100,100,212.73913911520916,10.173625472185874,-0.094825463837312,250.70045480495526
rep18_k100_lambda10000_mu20,100,45.181084324780144,1.7583091796317791,0.030674296579504937,53.878220155015754
rep18_k100_lambda10000_mu50,100,113.69005724142428,4.527342600710518,-0.11298143511102939,129.94536815807515
rep18_k100_lambda10000_mu100,100,226.83115065522688,8.995049973365013,-0.09133477234947147,260.6462885171797
rep19_k3_lambda30_mu50,3,80.0582605634743,12.398229961029246,-1.8795403648348927,85.81803502852466
rep19_k3_lambda50_mu20,3,34.5527979013785,4.000572470790247,-1.899758822455355,36.397408501389414
rep19_k3_lambda50_mu50,3,84.39948191675768,7.048451150577886,-0.1750560689285694,91.44391013410784
rep19_k3_lambda200_mu50,3,98.03573524851379,1.08992780913735,0.2637235918402559,99.42464554686121
rep19_k5_lambda30_mu100,5,164.3774393019116,11.323852045176134,-0.9954609411115221,173.4611469384406
rep19_k5_lambda50_mu20,5,30.772752953955557,1.1517353364773448,0.5546844866412147,33.766449983093956
rep19_k5_lambda50_mu50,5,82.97891871776778,2.029457906428075,0.13035563071555775,86.61311025553152
rep19_k5_lambda50_mu100,5,159.76255244645787,7.268263856933944,0.04041231903973804,171.84917499582897
rep19_k5_lambda2000_mu100,5,214.23560897244127,1.8865118986209204,0.7141145722219409,219.9313684168138
rep19_k5_lambda10000_mu20,5,48.91721371073237,1.5155317483153858,-0.16435211219038204,51.06043020230022
rep19_k5_lambda10000_mu50,5,111.16009076936,2.994422834891898,0.5102820996723824,118.63249817874434
rep19_k5_lambda10000_mu100,5,231.9932766853679,1.3303111992608643,1.3089457513781517,239.33193409163
rep19_k10_lambda30_mu20,10,34.20412716591887,2.8340547240262715,-0.39072761373132925,38.507507190871785
rep19_k10_lambda30_mu50,10,83.45371400885611,5.873509853190853,0.032890802699670554,97.50326924952944
rep19_k10_lambda30_mu100,10,158.04662209987484,4.959727461216324,0.7099430695019313,186.88480100545388
rep19_k10_lambda50_mu20,10,36.40380372779985,1.8726148584024342,-0.440688271891995,39.1127166673702
rep19_k10_lambda50_mu50,10,85.14758246518517,7.161304273515053,-0.4626540629634577,95.29197532636297
rep19_k10_lambda50_mu100,10,174.6076226669561,11.463707542766766,-0.2526954578428328,194.62016119331162
rep19_k10_lambda200_mu20,10,36.61051125130962,1.5172641152647084,0.43328375189125323,42.60542783418306
rep19_k10_lambda200_mu50,10,93.72556515691396,4.255731173314425,0.27867523249545245,107.46449363752821
rep19_k10_lambda200_mu100,10,186.04071266920784,15.07850215340049,-0.46091305624362683,207.43565905446133
rep19_k10_lambda2000_mu20,10,42.36356921544268,2.109790605036727,-0.67935971130292,44.8193264330285
rep19_k10_lambda2000_mu50,10,104.07853822798128,3.3394387820417415,0.03108386462993041,112.04974000002267
rep19_k10_lambda2000_mu100,10,212.8066460328798,2.5779333374612468,0.1571738845460608,219.9588818357794
rep19_k10_lambda10000_mu20,10,45.56215980970372,2.521019905910058,-0.20476251232517031,50.19050634277719
rep19_k10_lambda10000_mu50,10,112.52809713793951,2.7668749800738945,0.13792110907495456,120.02685380220295
rep19_k20_lambda30_mu20,20,32.35827616782657,2.9560476069219157,-0.35758562376522113,37.7929054304633
rep19_k20_lambda30_mu50,20,78.65272348192042,5.741816506586519,0.39713068566850274,111.70553757954501
rep19_k20_lambda30_mu100,20,171.1670792712567,15.058323970008013,-0.08608022592029405,210.93069092203814
rep19_k20_lambda50_mu20,20,34.77639917478191,1.4043223862730143,0.12820652005247687,39.90543956831241
rep19_k20_lambda50_mu50,20,85.00941957315337,8.613906263118722,-0.33105951063820305,101.37755192848734
rep19_k20_lambda50_mu100,20,169.4257642042452,14.172122640476788,-0.1049911095288408,205.85317164698108
rep19_k20_lambda200_mu20,20,37.30874076084632,2.6474456469745533,0.0459508602452361,45.811592755139344
rep19_k20_lambda200_mu50,20,93.32670809000315,6.397675391149371,-0.0820769217706095,110.3179995456185
rep19_k20_lambda200_mu100,20,190.82448289602945,13.089564806366086,-0.05450326038700346,227.0033804572466
rep19_k20_lambda2000_mu20,20,42.847221092378646,1.7835803420934517,-0.3600352313724724,46.116393281214485
rep19_k20_lambda2000_mu50,20,105.4950013846166,4.087046079760964,0.2578581945407461,123.96206753087132
rep19_k20_lambda2000_mu100,20,214.24273897390233,10.150593938433854,-0.2632255193932102,235.2784262207859
rep19_k20_lambda10000_mu20,20,45.832222478968724,1.2930483650730984,-0.31077887213428607,48.35294243558288
rep19_k20_lambda10000_mu50,20,112.36134874699653,4.344224782981263,0.11441692301536692,127.88411493351278
rep19_k20_lambda10000_mu100,20,228.54409197808712,10.033038643063321,-0.08147504238369804,255.21342994580556
rep19_k30_lambda30_mu20,30,33.02453579169546,2.8821795906008574,0.021784432031921513,43.199697852098566
rep19_k30_lambda30_mu50,30,80.86990415067554,7.390137725667237,-0.3467279897696517,95.62987036900552
rep19_k30_lambda30_mu100,30,163.87301932506486,16.393909862326627,-0.296401387526721,199.0000428040682
rep19_k30_lambda50_mu20,30,34.45449069946054,3.0309987787562243,-0.5400186289559995,39.17291495124112
rep19_k30_lambda50_mu50,30,85.26885862060256,8.751445255276714,-0.10144468982523865,110.44218902275509
rep19_k30_lambda50_mu100,30,164.83991245488403,14.485238000070215,-0.14424156423228687,203.77784820465004
rep19_k30_lambda200_mu20,30,37.88497385780703,2.0045978789183865,0.13860392682978073,46.59542364968384
rep19_k30_lambda200_mu50,30,92.89166853107068,5.087502896704176,0.036814301110107146,111.32525195397635
rep19_k30_lambda200_mu100,30,188.6801236119441,13.469565990589757,-0.152216753139616,224.44062278868017
rep19_k30_lambda2000_mu20,30,42.50899320541888,1.8621023727500736,-0.17757277852676792,47.263088367896586
rep19_k30_lambda2000_mu50,30,107.74410055360624,4.738233256169481,-0.17299642044519145,119.92633087830275
rep19_k30_lambda2000_mu100,30,212.96547107960137,10.34148920928552,0.02313504535225377,249.5597832177015
rep19_k30_lambda10000_mu20,30,45.50968206413756,1.687019631684817,-0.13436321480299215,50.11531387692228
rep19_k30_lambda10000_mu50,30,113.08220588040886,5.059730510870149,-0.04333478312333139,129.08319732006407
rep19_k30_lambda10000_mu100,30,225.0344630124597,9.651219569790111,0.02603630065441927,259.3574688116032
rep19_k100_lambda30_mu20,100,32.08840568511256,2.9331988227358186,-0.1901507131314611,41.08803752537223
rep19_k100_lambda30_mu50,100,82.17547178262136,7.793186082035559,-0.2707249178964007,102.68742705477341
rep19_k100_lambda30_mu100,100,163.358395577034,13.620288817969533,-0.1766687805524975,206.2799881848777
rep19_k100_lambda50_mu20,100,34.637605158481136,2.720682657748058,-0.16066858779600804,43.49114239185262
rep19_k100_lambda50_mu50,100,83.96569650072665,6.653717898502118,-0.0482854011568429,111.43951578341675
rep19_k100_lambda50_mu100,100,169.68923883086197,14.197212881758416,-0.12385557557037387,219.51619361555026
rep19_k100_lambda200_mu20,100,37.58671433074282,2.4965708086454614,-0.08256541033441069,47.150661226799855
rep19_k100_lambda200_mu50,100,93.74516906816257,6.6213736996183465,-0.20386140911232264,113.52241809310135
rep19_k100_lambda200_mu100,100,186.22307069257283,12.159811256629954,0.007956943534691868,243.25968774320472
rep19_k100_lambda2000_mu20,100,42.57343628766332,1.790673796507899,-0.06905703904274715,49.637160049521114
rep19_k100_lambda2000_mu50,100,105.58740662330054,4.1620388738090535,0.0319328234780166,126.23530699028669
rep19_k100_lambda2000_mu100,100,213.05033981880607,9.286682116869153,-0.06434478536009386,250.06290610010456
rep19_k100_lambda10000_mu20,100,45.54582163651439,1.7588517269059365,-0.1411396885149582,51.50180164492399
rep19_k100_lambda10000_mu50,100,113.4810540450412,5.104066163832454,-0.041777433939934036,134.86334051761284
rep19_k100_lambda10000_mu100,100,226.7454097530858,8.93507376123961,-0.06116474109849357,262.60570387433313
rep20_k3_lambda30_mu20,3,36.19403429192598,5.4899144208519255,-1.223720252320326,39.51072927829037
rep20_k3_lambda30_mu100,3,174.4479568146824,7.333211390580184,-1.0593653616177683,179.20848898733354
rep20_k3_lambda200_mu100,3,193.5042017234416,15.685536290573078,-1.2783519680021478,202.7618737560232
rep20_k3_lambda2000_mu20,3,43.3977208058548,0.3322304433216103,0.30017475769233015,43.830095143183456
rep20_k3_lambda2000_mu100,3,209.64147278547173,3.766499796091967,-0.062285858990159586,213.6409955646325
rep20_k3_lambda10000_mu20,3,47.83277024520528,0.5243951593930046,0.09370284393435965,48.439574592055436
rep20_k5_lambda30_mu20,5,31.630199896757787,3.7063224116816427,-0.23453210357852894,36.59872138786519
rep20_k5_lambda50_mu50,5,83.11717262904527,5.497430431530049,0.13816550471772193,93.02583800740538
rep20_k5_lambda200_mu100,5,193.22871486509374,6.848043989198309,0.4902931327845791,210.0090493822968
rep20_k5_lambda2000_mu50,5,103.47684907311574,1.6502619258249274,-0.00810669621556586,106.11559161648647
rep20_k5_lambda2000_mu100,5,212.77101343705164,11.392340442753166,-0.20834201973375988,228.34886102294342
rep20_k5_lambda10000_mu20,5,46.53249628974459,0.36172973528358626,-0.35930955334659725,46.97459556945798
rep20_k5_lambda10000_mu50,5,113.38650116077018,1.6465023985719371,0.6887978645901126,118.23912014559201
rep20_k10_lambda30_mu20,10,33.60092676664807,2.1249982730798336,-0.5800367898314573,36.30095226938356
rep20_k10_lambda30_mu50,10,82.15099680466983,11.13301472985771,-1.0012863792972295,92.16112595622687
rep20_k10_lambda30_mu100,10,161.80273809156913,14.991043849525518,-0.28450100121367167,187.12689677745405
rep20_k10_lambda50_mu20,10,35.40266729425077,3.1601510038110963,0.03975948371643328,43.02266640195373
rep20_k10_lambda50_mu50,10,84.24819424132637,5.98020470494192,0.2912429203329798,103.8664716001756
rep20_k10_lambda50_mu100,10,173.51367102482794,12.007786635959926,-0.10801858863253028,197.9923638118882
rep20_k10_lambda200_mu20,10,39.483479190298226,2.5873517905201195,-0.5378425186938602,42.89978625728826
rep20_k10_lambda200_mu50,10,92.72139711862445,4.472116529926473,0.09504297721868171,104.2324909664752
rep20_k10_lambda200_mu100,10,187.93613514391868,7.400314339918221,-0.24215232755585434,200.9978727742397
rep20_k10_lambda2000_mu20,10,42.75140045583231,1.0085543035352256,0.24605465021680276,45.87557572440234
rep20_k10_lambda2000_mu50,10,108.5742914891292,4.789638338092836,-0.30833389091900415,116.47078987213985
rep20_k10_lambda2000_mu100,10,209.13028805770605,7.284020645856622,0.17590028922357703,229.80795126080665
rep20_k10_lambda10000_mu20,10,45.590378493146524,0.9074992247681332,0.0797521454163505,47.88413902991324
rep20_k10_lambda10000_mu50,10,114.03686037390308,3.742784090402079,0.113223593063781,123.88267122388635
rep20_k10_lambda10000_mu100,10,227.10206793817608,5.89688044857443,0.06210892118840101,241.69903082030586
rep20_k20_lambda30_mu20,20,32.626425205481155,2.978670274539586,-0.09237114601472769,40.42151953163366
rep20_k20_lambda30_mu50,20,80.77837480034152,10.37104062815304,-0.2223927789935856,103.45915207499016
rep20_k20_lambda30_mu100,20,165.60919725511624,16.775358951129682,-0.41498835532694983,194.3722103037761
rep20_k20_lambda50_mu20,20,34.766593288640074,2.8846900400970803,-0.08160193515276477,42.43313877376449
rep20_k20_lambda50_mu50,20,88.24516657896764,8.92424528054959,-0.4680005268706416,102.6211330428931
rep20_k20_lambda50_mu100,20,172.9847165119157,13.035093928953648,-0.19117764442313348,202.7131854726967
rep20_k20_lambda200_mu20,20,37.83774193865828,2.427366882109706,-0.019586523521077346,44.90025708520325
rep20_k20_lambda200_mu50,20,92.52677820306468,7.587556945198237,-0.3104996272268059,107.32350554029392
rep20_k20_lambda200_mu100,20,188.27388050807363,10.751541885039181,0.1484870496466061,228.83795016691244
rep20_k20_lambda2000_mu20,20,43.71677347432104,1.539059474830087,-0.44842742343985204,46.25323437866666
rep20_k20_lambda2000_mu50,20,104.66741908162142,5.127384036029903,0.03265282950485856,120.80406003408378
rep20_k20_lambda2000_mu100,20,212.35022501001666,10.665150956151502,-0.19335367371005704,236.6020813130443
rep20_k20_lambda10000_mu20,20,45.994872375369916,2.1572389463548514,-0.1421330141074769,51.25767847668213
rep20_k20_lambda10000_mu50,20,113.39555089644227,3.660515841604276,-0.21216323998708914,121.5110549782859
rep20_k20_lambda10000_mu100,20,227.73241286794405,6.378895059813566,0.20917406329792418,254.3030345405716
rep20_k30_lambda30_mu20,30,32.50828026921183,3.530688690257253,-0.33584559641746353,39.666556922264064
rep20_k30_lambda30_mu50,30,79.2489541413132,5.830083449615361,0.005625189708685442,99.26912477468602
rep20_k30_lambda30_mu100,30,159.3783939417854,15.412353898408924,-0.17769640923970717,198.71991256002616
rep20_k30_lambda50_mu20,30,34.02800526551334,2.8324760200477748,-0.11254066021917082,42.032391345328925
rep20_k30_lambda50_mu50,30,85.06487322697285,7.001635720147865,-0.02893669498994721,107.74445861550616
rep20_k30_lambda50_mu100,30,163.88642021414952,12.123335699533332,0.04025172712173679,208.07615712584618
rep20_k30_lambda200_mu20,30,37.7250879399142,2.1188466343451515,0.09723425009544776,46.26635067703958
rep20_k30_lambda200_mu50,30,94.50811156957093,5.084151753314938,-0.5053103816561824,102.76547575257204
rep20_k30_lambda200_mu100,30,188.10901931518669,11.500561972492402,-0.3201837935149817,211.93922852930416
rep20_k30_lambda2000_mu20,30,42.37911206278602,1.901721490803252,-0.04160765473185639,48.41041732886946
rep20_k30_lambda2000_mu50,30,107.00587817891487,4.8136203839961,-0.14044235515366163,120.02253766190259
rep20_k30_lambda2000_mu100,30,209.63531611932382,6.089243724492671,0.12346725396291654,235.37301222682956
rep20_k30_lambda10000_mu20,30,45.217883392945396,1.68340399816956,-0.28844928994797736,48.86594691539432
rep20_k30_lambda10000_mu50,30,112.96086983350517,4.0707032886746175,0.03972764823652019,127.7851255293634
rep20_k30_lambda10000_mu100,30,227.32593948459433,9.331339084764688,-0.16227735262662982,251.71655539841774
rep20_k100_lambda30_mu20,100,33.082134311976375,2.721575261597922,-0.31752994169681265,39.66723244144745
rep20_k100_lambda30_mu50,100,82.19301422882218,7.74134477769868,-0.13033601656590807,108.99863088695216
rep20_k100_lambda30_mu100,100,161.64472579324908,13.882823542390692,-0.12442081394091312,210.31091957356628
rep20_k100_lambda50_mu20,100,34.326558212194456,2.6912088639953313,-0.11844306958630246,43.879133516848015
rep20_k100_lambda50_mu50,100,84.66964731586141,7.1019829980997455,-0.10845631981956869,110.41351394150426
rep20_k100_lambda50_mu100,100,172.3063203282912,15.83907389398809,-0.171549100294922,222.73319320249806
rep20_k100_lambda200_mu20,100,37.23454154757972,2.4974532433994634,-0.07354994825489722,46.99043682823577
rep20_k100_lambda200_mu50,100,93.84497178949364,6.324107875040545,-0.16467234797421715,114.259047006823
rep20_k100_lambda200_mu100,100,188.16540719271958,10.723281079590077,-0.18313693606038606,221.52587376569002
rep20_k100_lambda2000_mu20,100,42.40588873741681,1.7327925302574783,-0.05531823138542638,49.45034934648981
rep20_k100_lambda2000_mu50,100,106.41490201523949,5.217302866593884,-0.039001012780499375,128.40738673054042
rep20_k100_lambda2000_mu100,100,213.27876447343598,9.22987615640434,0.012068169456597996,256.98723583029334
rep20_k100_lambda10000_mu20,100,45.44598439534146,1.3364229014969924,0.08065736007599617,52.89914894365337
rep20_k100_lambda10000_mu50,100,113.24326278655565,4.688289698224003,-0.003293752503374314,134.67071498591983
rep20_k100_lambda10000_mu100,100,225.86360708244015,8.097013869680815,-0.027072793937151514,260.92095121828254
rep21_k3_lambda30_mu50,3,82.60848166737256,5.528913089146337,-1.4134639031001774,85.69221858201992
rep21_k3_lambda10000_mu20,3,47.352330679393766,1.0797263200796845,-1.720282466060391,47.885148774148874
rep21_k3_lambda10000_mu100,3,219.53760985200802,3.1079370799607378,0.06231369580134575,223.07161410676287
rep21_k5_lambda30_mu20,5,31.174420234785007,2.400614711344831,0.30216645327918645,36.15030870882256
rep21_k5_lambda30_mu50,5,80.10854648597896,11.874542164196967,-1.044311111773607,89.3616361452288
rep21_k5_lambda30_mu100,5,169.24175665540255,4.03208771872896,-0.1116293203015664,175.18160499809426
rep21_k5_lambda50_mu20,5,33.453096482625874,1.3215117907651968,-0.07716122038151595,35.45322369640778
rep21_k5_lambda50_mu50,5,86.55835598418537,7.300148424462454,-0.201745826695528,96.5907572423717
rep21_k5_lambda200_mu20,5,39.8100585644359,2.7507055458850376,-0.3380363545314706,43.22452337206311
rep21_k5_lambda2000_mu20,5,43.78982442059941,0.6133275251431246,-0.2863864471907625,44.5807152010327
rep21_k5_lambda2000_mu100,5,219.95137770792257,6.04306600837213,0.3561253014220707,233.0830637132492
rep21_k5_lambda10000_mu100,5,221.02920033935118,5.632740005255007,0.04819665660306439,230.45562103391015
rep21_k10_lambda30_mu20,10,31.3818670499175,1.9409399275401729,-0.21808225676725046,34.89536778034855
rep21_k10_lambda30_mu50,10,82.75800091937548,9.238180551561673,-0.5761739754531368,94.53706505704656
rep21_k10_lambda30_mu100,10,163.5145677276563,15.081492543744417,-0.028623581411686968,197.12134163788576
rep21_k10_lambda50_mu50,10,89.19698606098966,7.8437237968052544,-0.5885088949404089,99.08747753837653
rep21_k10_lambda50_mu100,10,162.70324171057624,13.332081937161547,0.097007470943807,197.10018667720476
rep21_k10_lambda200_mu20,10,38.25136998782706,1.9000031029187705,-0.07488420647359958,42.26988657871302
rep21_k10_lambda200_mu50,10,90.68306607071928,5.636904429283421,-0.027360583454505354,103.26211735884957
rep21_k10_lambda200_mu100,10,190.6457407349624,14.416284270557348,-0.3579429652706681,213.2568032553065
rep21_k10_lambda2000_mu20,10,44.48639614060901,2.3196987969265543,-0.11252890577315817,49.19180138312407
rep21_k10_lambda2000_mu50,10,106.46348776593014,4.334318778316174,-0.08201096794013987,115.55793154830334
rep21_k10_lambda2000_mu100,10,211.7843972392248,5.5881864135901536,-0.43048129377829236,219.94799915550817
rep21_k10_lambda10000_mu20,10,45.52517284069868,1.3815819602743042,-0.2656979520584101,47.90472573110977
rep21_k10_lambda10000_mu50,10,112.29039502908628,5.0819556396677354,-0.29393237718498183,120.7927239729666
rep21_k10_lambda10000_mu100,10,228.6134864366625,5.744196790794258,0.7939961188391194,266.399107872103
rep21_k20_lambda30_mu20,20,33.22287205260445,2.832524010132905,-0.36270760072479236,38.39760571024864
rep21_k20_lambda30_mu50,20,81.11973690299567,6.274308712300594,-0.14666518391525782,96.33041778500136
rep21_k20_lambda30_mu100,20,162.6936860686741,16.34016093397249,-0.051040486713647595,208.085726971368
rep21_k20_lambda50_mu20,20,34.228384753465356,2.2687117427675365,-0.2624582820883904,38.93467640329193
rep21_k20_lambda50_mu50,20,84.73174718471498,7.8566498329678,-0.15354054359864466,103.59782891233561
rep21_k20_lambda50_mu100,20,176.20813684764295,9.975323848347193,-0.30721660743138574,195.74260685069788
rep21_k20_lambda200_mu20,20,37.06398080967045,1.9463202385154517,-0.38950240206956854,40.505135113823606
rep21_k20_lambda200_mu50,20,91.3628799643507,5.160224241354501,0.21392651006093788,113.02698476453018
rep21_k20_lambda200_mu100,20,192.21639174174945,10.216424421477003,-0.1827050805915025,215.78625546701062
rep21_k20_lambda2000_mu20,20,43.297596343573,1.6771480036751156,-0.3842678644758018,46.281761749006336
rep21_k20_lambda2000_mu50,20,105.41488457306838,4.569553239547953,-0.005598193564197332,118.98989339247433
rep21_k20_lambda2000_mu100,20,213.44013846928524,10.077881423088309,-0.475301546068238,229.53800360789896
rep21_k20_lambda10000_mu20,20,45.06400221322876,1.3673645851584055,-0.03129083464514868,48.97413190786603
rep21_k20_lambda10000_mu50,20,112.47072490821036,3.0053835829121267,0.13976551642919147,123.65197049546104
rep21_k20_lambda10000_mu100,20,227.23203343334174,8.750183669349001,0.040695385095670035,255.11006085829428
rep21_k30_lambda30_mu20,30,32.558006597425596,3.5426512433679673,-0.11250894470021197,42.569805548391955
rep21_k30_lambda30_mu50,30,80.69734379983284,7.861624193599462,-0.3069309717504411,97.29326780789845
rep21_k30_lambda30_mu100,30,165.1186273696792,14.404870288968203,-0.13728259070673712,204.26465663403806
rep21_k30_lambda50_mu20,30,33.626401540613045,2.583571692627081,-0.2037019397676057,39.96594207193077
rep21_k30_lambda50_mu50,30,84.51084268531929,6.784575677119546,-0.16003118340944383,102.30631931308233
rep21_k30_lambda50_mu100,30,165.04305759662319,13.554406744344329,0.018637118510212203,212.6367828854786
rep21_k30_lambda200_mu20,30,38.05090836526124,1.8500042665263703,0.16515293061286632,46.493479482084354
rep21_k30_lambda200_mu50,30,95.50605555653429,5.628068196617457,-0.37788675034445934,106.28038455902248
rep21_k30_lambda200_mu100,30,184.2443305352674,10.390810609768069,0.35657224675647514,253.09814549946958
rep21_k30_lambda2000_mu20,30,42.63522043638011,1.7760009046865677,-0.32879417996698235,46.27134992510661
rep21_k30_lambda2000_mu50,30,106.32025058333909,5.839458161897014,-0.16910847101854964,121.42374833236026
rep21_k30_lambda2000_mu100,30,215.1161601282918,11.494689324513654,-0.2642783838590255,240.90707190070492
rep21_k30_lambda10000_mu20,30,45.328832612057994,1.1406081039726663,-0.15455799044041385,48.34605241232329
rep21_k30_lambda10000_mu50,30,115.33800346099457,4.00478516012939,-0.15509505185213276,125.92292685991416
rep21_k30_lambda10000_mu100,30,224.5396392998514,8.201117620623139,-0.027681361692130774,251.16042710434124
rep21_k100_lambda30_mu20,100,32.64405246939568,3.3483884793843184,-0.2377896325211264,42.014894383720986
rep21_k100_lambda30_mu50,100,81.4830005699984,7.483379570897222,-0.15251783463451915,106.24103785436937
rep21_k100_lambda30_mu100,100,162.04540281305745,16.731559977671655,-0.11494826502083362,221.87179055043185
rep21_k100_lambda50_mu20,100,34.24292275378802,2.6419976033830608,-0.15515609708585465,42.93696069457017
rep21_k100_lambda50_mu50,100,83.84040197211417,6.138516190056921,-0.052951022791397837,108.92652435641253
rep21_k100_lambda50_mu100,100,171.02190594777355,14.970901224452508,-0.27981493370518395,209.7762956468772
rep21_k100_lambda200_mu20,100,37.7342675210536,2.275747546549379,-0.04887918678734159,47.118679683437975
rep21_k100_lambda200_mu50,100,92.30826744234625,5.896502789771686,-0.07859497613882224,115.0913881288564
rep21_k100_lambda200_mu100,100,189.335377631382,10.535734153395877,-0.040263430207151035,233.62163876593652
rep21_k100_lambda2000_mu20,100,42.27376062834012,1.8125637646110786,0.11143606096595927,53.181385806886475
rep21_k100_lambda2000_mu50,100,105.5927568466718,4.904087430228894,-0.12347718284329187,122.81787163631061
rep21_k100_lambda2000_mu100,100,211.98390220203507,9.487862461890124,-0.19788008354524506,240.65591724047147
rep21_k100_lambda10000_mu20,100,45.31164915720321,1.651822193375332,0.03714717219900979,53.607970881831214
rep21_k100_lambda10000_mu50,100,113.3373154445255,3.5557722872430406,-0.05552799912245336,127.786198118239
rep21_k100_lambda10000_mu100,100,226.6793968281019,8.530483778884236,-0.16015380521534253,254.4678621589018
rep22_k3_lambda30_mu20,3,31.937920125350466,0.03624612765348327,1.989473067717594,32.08178639516582
rep22_k3_lambda200_mu50,3,93.96470244514693,0.36681028521304204,-1.2183150449800297,94.18682411903603
rep22_k3_lambda200_mu100,3,211.60613887727436,28.942836858037744,-0.9941222373873262,230.95257732602167
rep22_k5_lambda30_mu20,5,33.30559054081595,3.637976298793242,-0.3550133420795252,37.765785702462054
rep22_k5_lambda30_mu50,5,80.539645518299,8.219739742000288,-0.0550105651575734,93.20008444400402
rep22_k5_lambda50_mu20,5,31.82496244133867,1.683448915465538,0.8285805498361751,37.50259313605152
rep22_k5_lambda50_mu50,5,89.68424187047711,9.457242237872428,-0.9792101917418874,97.3449417472557
rep22_k5_lambda200_mu100,5,193.18914855523886,5.066661842456285,0.32636410379921765,203.9151208886656
rep22_k5_lambda2000_mu20,5,43.3065058856898,0.6102671786132813,1.130806424181214,46.09750090071368
rep22_k5_lambda2000_mu50,5,104.38681666817294,2.404369420264906,0.7594296634242077,111.96890904634938
rep22_k5_lambda2000_mu100,5,220.8637000890677,12.291513800877814,-0.9929516849213239,230.73846626565123
rep22_k5_lambda10000_mu20,5,46.04227998132289,1.0885994357410962,-0.32212244260764633,47.40943633650095
rep22_k5_lambda10000_mu50,5,110.08667745533943,5.33181221031485,-0.02373331135035433,118.50607541457563
rep22_k5_lambda10000_mu100,5,230.6852609398293,4.316270803042355,0.6259121701803286,242.673080332799
rep22_k10_lambda30_mu20,10,29.787544684303242,1.1748338735979802,1.2023348183727756,44.38031874648413
rep22_k10_lambda30_mu50,10,80.367343011662,9.784537352281527,0.09836843967094074,105.65264626343713
rep22_k10_lambda30_mu100,10,166.73858682527253,14.209895011759205,-0.8050405713527523,181.6245026275902
rep22_k10_lambda50_mu20,10,34.06288533222216,1.3984704513523394,0.0605564565833606,37.5182904997967
rep22_k10_lambda50_mu50,10,82.15919427892165,3.5829800153214952,0.5032636860811667,97.72333177424908
rep22_k10_lambda50_mu100,10,172.39493997127758,24.26904326790945,-0.5930006846661805,202.87364204618086
rep22_k10_lambda200_mu20,10,38.30657636708144,2.594579457192171,-0.0460341920633085,43.97508564755876
rep22_k10_lambda200_mu50,10,92.42986854709228,6.7514567934307,0.09381366701000082,109.78244890875627
rep22_k10_lambda200_mu100,10,190.2785098247437,7.200936370955648,0.40236971553161033,217.58166815838158
rep22_k10_lambda2000_mu20,10,42.83653144640096,1.790262767554965,-0.19775110340206561,46.147860030327195
rep22_k10_lambda2000_mu50,10,104.01394520939164,3.3750177866798925,0.04403314154409382,112.19283453089598
rep22_k10_lambda10000_mu20,10,46.67876819922547,2.0986868446534146,-0.2652165828623013,50.29521986694037
rep22_k10_lambda10000_mu50,10,111.48156770662733,3.392801192184612,0.01833998168375293,119.46108024281826
rep22_k10_lambda10000_mu100,10,223.6744891888253,8.45997822994848,0.29303171854094795,251.49134177665726
rep22_k20_lambda30_mu20,20,32.323393244451495,2.7973351184286264,0.13815285439358305,42.703770520671156
rep22_k20_lambda30_mu50,20,82.36726300453525,6.797483287816028,-0.16963044498303279,98.33218810012069
rep22_k20_lambda30_mu100,20,169.5234135710761,9.52707803946046,0.09377349064213772,202.47610421079781
