filename,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,rep,k,n_lambda,mu,sigma,min_size
rep1_k10_lambda30_mu100,lp__,211.19424925,211.524,1.21961537811807,1.0014963,208.7364,212.52,1.00428278757115,1502.53135389177,2089.54490856631,1,10,30,100,34,10
rep1_k10_lambda30_mu100,mu,70.10637315,70.58715,8.25365724114181,8.22902303999999,55.85305,82.833305,1.00593046963444,1378.65048059685,1497.25441527768,1,10,30,100,34,10
rep1_k10_lambda30_mu100,sigma,30.1447257,30.0787,2.76841612812889,2.76423357000001,25.784315,34.94037,1.00472082311164,1471.44858628764,1640.01749057067,1,10,30,100,34,10
rep1_k10_lambda30_mu100,lambda,495.64824525,491.557,70.4720732479439,70.0335762,388.89485,618.7233,1.00083562431646,1866.48521265829,1868.14312200851,1,10,30,100,34,10
rep1_k10_lambda30_mu20,lp__,238.6800355,239.053,1.46023950110586,1.19719950000001,235.72985,240.2761,1.00366093337334,520.777231017749,817.132555032729,1,10,30,20,6.8,10
rep1_k10_lambda30_mu20,mu,8.67788718865,8.7299,4.20945658718038,4.522337715,1.6599935,15.916745,1.03593030859203,157.358960949428,96.0868638869214,1,10,30,20,6.8,10
rep1_k10_lambda30_mu20,sigma,8.1965642225,8.186575,1.50014832773496,1.575521955,5.61477,10.68373,1.03955617868254,131.973765470154,49.359127450543,1,10,30,20,6.8,10
rep1_k10_lambda30_mu20,lambda,497.05274625,495.825,72.0744864878515,75.2508456,383.3322,615.5714,1.00944798529243,577.867776326878,751.888177159308,1,10,30,20,6.8,10
rep1_k10_lambda30_mu50,lp__,226.822663,227.157,1.28699756803035,1.05264599999997,224.26465,228.20605,1.00295099077986,1287.0805153588,1650.23333365381,1,10,30,50,17,10
rep1_k10_lambda30_mu50,mu,24.536453265,24.77355,6.94219342628684,7.0519869,12.642695,35.42193,1.0014792419404,1147.08749571447,1453.6641602205,1,10,30,50,17,10
rep1_k10_lambda30_mu50,sigma,19.834458,19.7553,2.42361979519353,2.42783163,16.021905,24.04284,1.00179911633731,1183.09790357303,1470.86403098636,1,10,30,50,17,10
rep1_k10_lambda30_mu50,lambda,490.83517775,489.3115,68.8140926801662,67.8193131,380.18335,608.86585,1.0024408947085,1723.34241249191,1703.31500420535,1,10,30,50,17,10
rep1_k10_lambda50_mu100,lp__,218.248454,218.5705,1.29540398708528,1.00965060000004,215.7105,219.619,1.00159202801245,1239.25278674072,1308.92509901492,1,10,50,100,34,10
rep1_k10_lambda50_mu100,mu,91.43521255,91.98305,9.61857872870897,9.75506322,75.148375,106.18935,1.00143893180359,1132.85401789714,1263.64199405319,1,10,50,100,34,10
rep1_k10_lambda50_mu100,sigma,26.02862585,25.87805,3.187106903127,3.22154154,21.080135,31.517875,1.00075103032109,1136.5773526226,1231.11773412407,1,10,50,100,34,10
rep1_k10_lambda50_mu100,lambda,508.311982,505.311,72.181098627348,75.2426913,396.31455,630.2089,1.00144338648805,1736.65828469814,1553.66465451711,1,10,50,100,34,10
rep1_k10_lambda50_mu20,lp__,235.40811325,235.73,1.33073554799559,1.08674579999996,232.7249,236.869,1.00525787333257,851.793903122736,1139.53243954455,1,10,50,20,6.8,10
rep1_k10_lambda50_mu20,mu,6.804339410625,6.731525,3.70830617332577,4.094652093,1.0554635,13.292025,1.01407618338938,236.631150730049,91.073718463441,1,10,50,20,6.8,10
rep1_k10_lambda50_mu20,sigma,9.8499609575,9.85804,1.3538042534409,1.483726776,7.568754,11.97865,1.01316986954274,233.489643996115,104.310625566075,1,10,50,20,6.8,10
rep1_k10_lambda50_mu20,lambda,492.724433,487.159,71.391381943022,68.9824127999999,387.7745,618.1656,1.0067698698861,966.559590111695,1190.26770066581,1,10,50,20,6.8,10
rep1_k10_lambda50_mu50,lp__,227.6969835,228.0555,1.32619322681367,1.10305440000002,225.094,229.148,1.00234408648787,1089.34397750751,1284.9299073039,1,10,50,50,17,10
rep1_k10_lambda50_mu50,mu,27.5928912625,28.09635,7.25041980084643,7.28972180999999,14.685875,38.7827,1.00512266929841,987.045840761275,828.072481410233,1,10,50,50,17,10
rep1_k10_lambda50_mu50,sigma,19.54065955,19.37745,2.54671127031852,2.55578001,15.736885,23.983735,1.00311649146641,1014.20864242979,851.987714447271,1,10,50,50,17,10
rep1_k10_lambda50_mu50,lambda,493.09759925,488.1575,69.5267721414726,67.9712796,387.63135,618.09705,1.00082305973347,1968.88926881029,1952.99705114049,1,10,50,50,17,10
rep1_k100_lambda10000_mu100,lp__,-130.112485,-129.807,1.21044545160979,0.974809499999977,-132.54155,-128.8229,1.00032468600596,1310.47772902531,1799.42632025909,1,100,10000,100,34,10
rep1_k100_lambda10000_mu100,mu,140.69803475,140.989,5.90168056056088,5.67761669999999,130.47565,149.9402,1.00281221266144,1360.98440922379,1497.5849362916,1,100,10000,100,34,10
rep1_k100_lambda10000_mu100,sigma,29.654636875,29.57785,1.9465791641668,1.92130134,26.661895,33.030855,1.00277398376884,1389.46165327341,1399.54483156451,1,100,10000,100,34,10
rep1_k100_lambda10000_mu100,lambda,526.97369325,524.3715,70.3492579480738,69.1151055,416.61155,646.261,1.00139284544454,1832.15049199802,1666.25970962707,1,100,10000,100,34,10
rep1_k100_lambda10000_mu20,lp__,58.040813,58.3904,1.30207041975866,1.06732374,55.50238,59.42783,1.00194878437583,1254.1071980328,1455.68983313536,1,100,10000,20,6.8,10
rep1_k100_lambda10000_mu20,mu,29.974757875,30.03865,1.26665537382786,1.19875623,27.74904,31.893855,1.00160290348209,1003.44675571474,1175.97444799591,1,100,10000,20,6.8,10
rep1_k100_lambda10000_mu20,sigma,5.3976547325,5.37424,0.426052792794497,0.415350390000001,4.7554105,6.1507045,1.00172344360447,1048.71304841512,1259.08271863297,1,100,10000,20,6.8,10
rep1_k100_lambda10000_mu20,lambda,500.075484,499.2495,72.1369752916755,71.5035741,386.0132,623.7754,1.00064335812385,1503.88722121615,1564.6580623294,1,100,10000,20,6.8,10
rep1_k100_lambda10000_mu50,lp__,-37.215333075,-36.84915,1.32760574153993,1.0548699,-39.898505,-35.78874,1.00000848014905,1233.38702638066,1419.42145735781,1,100,10000,50,17,10
rep1_k100_lambda10000_mu50,mu,73.307849525,73.4787,3.44114386270187,3.38863055999999,67.185845,78.56238,1.00285340345282,1080.36995099976,903.173043596142,1,100,10000,50,17,10
rep1_k100_lambda10000_mu50,sigma,14.113739775,14.05545,1.15350760981318,1.13811789,12.33128,16.144565,1.00245508102718,1113.06060714533,925.398388004365,1,100,10000,50,17,10
rep1_k100_lambda10000_mu50,lambda,511.99815725,508.6635,72.1883561363877,72.6347979,397.66955,634.2992,1.00136201738533,1523.73210380289,1587.84306655803,1,100,10000,50,17,10
rep1_k100_lambda200_mu100,lp__,-157.150336,-156.8435,1.1967216452785,0.992600699999999,-159.40705,-155.8159,1.00092889359655,1450.86560704172,1441.93178508039,1,100,200,100,34,10
rep1_k100_lambda200_mu100,mu,86.908408525,87.10715,6.46754573325058,6.57755490000001,75.8871,97.389975,1.00393582211369,1257.90512671519,1302.36732463477,1,100,200,100,34,10
rep1_k100_lambda200_mu100,sigma,35.1328361,35.08405,2.12539478423986,2.22049002,31.72128,38.67905,1.00367145057262,1203.5724041454,1423.59994323017,1,100,200,100,34,10
rep1_k100_lambda200_mu100,lambda,507.22105525,503.287,70.7083435242701,72.1092162,400.42555,628.49275,1.00145365746336,1808.21241201471,1761.93266195365,1,100,200,100,34,10
rep1_k100_lambda200_mu20,lp__,24.8511029,25.1819,1.31658725972862,1.03811652,22.351705,26.242025,1.00194961642628,1235.92486408923,1418.46290513254,1,100,200,20,6.8,10
rep1_k100_lambda200_mu20,mu,15.6749587775,15.76805,1.73994030151142,1.74272217,12.70717,18.34018,1.0012978889593,966.003275745763,897.60054613301,1,100,200,20,6.8,10
rep1_k100_lambda200_mu20,sigma,7.6131126675,7.57738,0.582789708774076,0.584893113,6.71905,8.6275125,1.00089724343453,964.207492469867,843.24341701887,1,100,200,20,6.8,10
rep1_k100_lambda200_mu20,lambda,497.73918225,495.9035,71.6175887550594,70.1677515,385.68175,617.3057,1.0003498596035,1388.3690139591,1362.69897563599,1,100,200,20,6.8,10
rep1_k100_lambda200_mu50,lp__,-56.37099135,-56.03645,1.24002101779822,0.972733860000003,-58.830475,-55.02736,1.00276011643731,1333.11191769008,1463.94500962408,1,100,200,50,17,10
rep1_k100_lambda200_mu50,mu,44.723773075,44.8984,3.63478035576652,3.54763940999999,38.367355,50.336895,1.00431778507606,1018.66173328442,1162.22268345742,1,100,200,50,17,10
rep1_k100_lambda200_mu50,sigma,17.2003622,17.1176,1.20402937822217,1.17547941,15.34394,19.32428,1.00409706468766,1097.53414334223,1222.74965707324,1,100,200,50,17,10
rep1_k100_lambda200_mu50,lambda,500.24765175,497.728,68.3823432576372,66.5116599,391.7791,614.9782,1.00121867061295,1403.39777015791,1683.2843041839,1,100,200,50,17,10
rep1_k100_lambda2000_mu100,lp__,-123.30140475,-122.9575,1.29863867493212,1.04449169999999,-125.94905,-121.883,1.00272890837808,993.800629815387,1355.93865839088,1,100,2000,100,34,10
rep1_k100_lambda2000_mu100,mu,129.65140025,129.691,5.75405053713868,5.87850900000001,119.8515,138.7752,1.00241501017409,1202.09676090475,1394.39902112978,1,100,2000,100,34,10
rep1_k100_lambda2000_mu100,sigma,28.67809845,28.6326,1.90622829639109,1.9066236,25.613245,31.896605,1.00353347339162,1249.0588979471,1164.16011689039,1,100,2000,100,34,10
rep1_k100_lambda2000_mu100,lambda,516.716853,514.2345,73.5427936136847,73.68522,402.37025,642.6982,1.00133523211862,1579.10410149133,1317.95919126443,1,100,2000,100,34,10
rep1_k100_lambda2000_mu20,lp__,43.42095035,43.721,1.16355003716305,0.990673319999998,41.10574,44.719215,1.00238871529991,1395.60094469638,2116.04874929907,1,100,2000,20,6.8,10
rep1_k100_lambda2000_mu20,mu,24.211721225,24.27155,1.41720535212598,1.43923395,21.82936,26.440395,1.0027652538446,1103.32031768816,1133.72095216923,1,100,2000,20,6.8,10
rep1_k100_lambda2000_mu20,sigma,6.3056846575,6.29215,0.471054644923717,0.481318677,5.5615495,7.1091485,1.00295217809106,1142.31693372681,1128.11716882663,1,100,2000,20,6.8,10
rep1_k100_lambda2000_mu20,lambda,500.699663,495.6785,69.705923950665,68.8727004,393.6358,623.1287,1.00295468122327,1784.61538215055,1785.86639066909,1,100,2000,20,6.8,10
rep1_k100_lambda2000_mu50,lp__,-47.95829125,-47.6561,1.20591387547254,0.961021319999993,-50.33193,-46.663195,0.999879331901271,1332.07656269301,1907.80593402081,1,100,2000,50,17,10
rep1_k100_lambda2000_mu50,mu,60.8562925,61.12775,3.46925879212988,3.39945354000001,54.94247,66.14324,1.00022704254719,1299.43895496313,1235.64789587955,1,100,2000,50,17,10
rep1_k100_lambda2000_mu50,sigma,15.7115795,15.6144,1.15457559807605,1.141602,13.961445,17.68444,1.00088488635229,1347.40306513513,1234.15512140456,1,100,2000,50,17,10
rep1_k100_lambda2000_mu50,lambda,504.21536025,499.767,68.883420785794,68.6784798,397.0143,621.44545,1.00168603966916,1725.43539946299,1919.35638930334,1,100,2000,50,17,10
rep1_k100_lambda30_mu100,lp__,-178.87935,-178.5435,1.26586646569741,0.994083300000006,-181.33645,-177.55,1.00177536692608,1253.00893761953,1816.29925969877,1,100,30,100,34,10
rep1_k100_lambda30_mu100,mu,49.93074125,49.9993,6.29514229351111,6.16435428000001,39.652245,60.25438,1.00337184984525,1045.34788876411,1081.90144376803,1,100,30,100,34,10
rep1_k100_lambda30_mu100,sigma,39.80135755,39.79165,2.02674013470065,1.99365222,36.48277,43.151875,1.0038811980798,1096.16032332503,1286.2283772494,1,100,30,100,34,10
rep1_k100_lambda30_mu100,lambda,463.978163,461.0635,65.9696688064374,64.5108912,360.0206,575.6192,1.00225985221077,1615.80153158683,1830.82399237112,1,100,30,100,34,10
rep1_k100_lambda30_mu20,lp__,-4.5507876825,-4.211225,1.36009498211156,1.1082435,-7.1058125,-3.097021,1.00445549715151,800.015287493979,1063.49782206712,1,100,30,20,6.8,10
rep1_k100_lambda30_mu20,mu,4.007463914235,4.0066,1.91843000860829,2.092867812,0.874826,7.161,1.00939807478469,354.87971696344,387.907928023011,1,100,30,20,6.8,10
rep1_k100_lambda30_mu20,sigma,10.0114959925,10.01165,0.643482294868373,0.699705657,8.92002,11.0458,1.01022405572453,358.503113399487,254.018291350902,1,100,30,20,6.8,10
rep1_k100_lambda30_mu20,lambda,490.92039325,488.798,67.1166120892897,65.8652463,384.4733,602.318,1.0031722360545,962.528211150529,976.671627177256,1,100,30,20,6.8,10
rep1_k100_lambda30_mu50,lp__,-88.0166322,-87.6941,1.27141185388674,1.05494402999999,-90.516265,-86.64648,1.00352055051901,1251.00169764127,1704.93877582481,1,100,30,50,17,10
rep1_k100_lambda30_mu50,mu,18.3280313675,18.39745,4.22224205726076,4.14631329,11.2069,25.04848,1.00453402678564,1254.41498535918,1211.66380947473,1,100,30,50,17,10
rep1_k100_lambda30_mu50,sigma,21.8979596,21.8524,1.38906196446851,1.35761682,19.684075,24.23345,1.00344492785688,1341.23244408921,1346.74172608363,1,100,30,50,17,10
rep1_k100_lambda30_mu50,lambda,484.14419275,480.6065,68.5295004734121,67.3826874,375.3198,600.57225,1.00558808941554,1485.96426649885,1493.67017792613,1,100,30,50,17,10
rep1_k100_lambda50_mu100,lp__,-157.4580115,-157.149,1.25632960917487,1.02225269999999,-159.87325,-156.073,1.00155608305819,1324.75495366877,1935.17811152457,1,100,50,100,34,10
rep1_k100_lambda50_mu100,mu,65.0790948,65.2825,6.07271634566663,6.09155862,54.621655,74.573315,1.00058923171607,1270.75665015789,1389.72058168863,1,100,50,100,34,10
rep1_k100_lambda50_mu100,sigma,35.8116093,35.74135,1.97758685983462,1.98416358000001,32.639155,39.082535,1.00157086722345,1204.43918289897,1375.17099940293,1,100,50,100,34,10
rep1_k100_lambda50_mu100,lambda,482.59024175,477.661,69.7835638106126,71.7467205,376.80565,603.1959,1.00105424266462,1648.03947734936,1634.16065061437,1,100,50,100,34,10
rep1_k100_lambda50_mu20,lp__,16.8844530925,17.20075,1.27710388463161,1.06880634,14.38539,18.30095,1.00060315399998,1265.39183620097,1581.82926160212,1,100,50,20,6.8,10
rep1_k100_lambda50_mu20,mu,10.281534575,10.3898,1.87787265843775,1.87793529,7.007083,13.158335,1.00201771305914,1063.28320796108,903.309209966936,1,100,50,20,6.8,10
rep1_k100_lambda50_mu20,sigma,8.2423588775,8.20675,0.626025008225707,0.619563714000001,7.271453,9.31932,1.00185983237958,1179.00999826905,991.613317289065,1,100,50,20,6.8,10
rep1_k100_lambda50_mu20,lambda,498.115598,496.525,70.3412212756328,68.6043498,382.8636,617.2559,1.00155629265241,1196.67047994301,1535.31339732592,1,100,50,20,6.8,10
rep1_k100_lambda50_mu50,lp__,-111.762607,-111.353,1.51068243152002,1.14975629999999,-114.63305,-110.21295,1.00353025411222,818.721899649034,667.16409145215,1,100,50,50,17,10
rep1_k100_lambda50_mu50,mu,12.856899747,12.9647,4.81122541619809,4.843809873,4.8658625,20.95408,1.00655705522699,496.200813343226,264.978314202269,1,100,50,50,17,10
rep1_k100_lambda50_mu50,sigma,25.548009875,25.51215,1.59428875267522,1.63293564,22.90775,28.233625,1.00737440402595,477.444934924554,292.560710780657,1,100,50,50,17,10
rep1_k100_lambda50_mu50,lambda,475.47264425,471.8775,71.3220563541591,69.9579636,364.04455,601.40045,1.00266843295326,1267.00155193215,821.648709228013,1,100,50,50,17,10
rep1_k20_lambda10000_mu100,lp__,169.2238605,169.537,1.2272971295089,0.965172599999973,166.79065,170.548,1.00182495667577,1473.13648452103,1954.50739777397,1,20,10000,100,34,10
rep1_k20_lambda10000_mu100,mu,142.6968785,142.931,9.5833752040872,9.51087899999999,126.24715,157.9099,1.0028742320869,1299.09202199056,1060.45182956462,1,20,10000,100,34,10
rep1_k20_lambda10000_mu100,sigma,29.88693485,29.77955,3.16593252342674,3.20708619,24.91512,35.271225,1.00263005367847,1299.30295438588,970.820603072554,1,20,10000,100,34,10
rep1_k20_lambda10000_mu100,lambda,526.41459325,522.5885,73.2003690312616,72.42501,410.1381,650.31995,1.00131131770646,1818.71277788331,1584.66713818924,1,20,10000,100,34,10
rep1_k20_lambda10000_mu20,lp__,222.154866,222.4525,1.22399909946571,1.03485480000003,219.731,223.51605,1.00527843789388,1198.98225082173,1419.70342183073,1,20,10000,20,6.8,10
rep1_k20_lambda10000_mu20,mu,28.09282965,28.4825,3.2216296979671,3.09218469,22.21932,32.50571,1.00507365094747,1271.35006679555,1215.70480716692,1,20,10000,20,6.8,10
rep1_k20_lambda10000_mu20,sigma,6.185842235,6.082025,1.11582327471699,1.08259452,4.6465885,8.1660485,1.00573199952345,1267.29343145681,1250.67841001669,1,20,10000,20,6.8,10
rep1_k20_lambda10000_mu20,lambda,502.5896075,496.648,70.4192647832047,69.1810812000001,394.81995,628.5279,1.00392648454521,1550.79510433449,1365.49469693461,1,20,10000,20,6.8,10
rep1_k20_lambda10000_mu50,lp__,204.975765,205.2875,1.25549967070118,1.04745690000005,202.4329,206.35405,1.00199244911359,1346.673074319,1915.17685733416,1,20,10000,50,17,10
rep1_k20_lambda10000_mu50,mu,73.7987859,74.27595,6.45367558589043,6.73285725,62.592585,83.534745,1.00186207633175,1167.38026727233,1488.18990562437,1,20,10000,50,17,10
rep1_k20_lambda10000_mu50,sigma,14.330194245,14.18375,2.21898095399696,2.32130682,10.99452,18.28025,1.00234083319805,1156.88379012713,1383.15264316867,1,20,10000,50,17,10
rep1_k20_lambda10000_mu50,lambda,505.98523825,504.055,74.6517602757769,73.5036015,388.21835,634.6644,1.00181713677912,1781.18086225768,1579.0169636214,1,20,10000,50,17,10
rep1_k20_lambda200_mu100,lp__,166.849804,167.1495,1.17683502529165,0.998531100000027,164.55495,168.165,1.00099655098316,1368.20531253342,1924.44047698689,1,20,200,100,34,10
rep1_k20_lambda200_mu100,mu,91.04531125,91.50965,8.50528072956211,8.46720273,76.845385,104.639,1.00134535070376,1171.571248806,1470.45614149908,1,20,200,100,34,10
rep1_k20_lambda200_mu100,sigma,32.4841158,32.37525,2.86323298110394,2.81864499,27.85227,37.31218,1.00118571938003,1165.20250268215,1500.33121068436,1,20,200,100,34,10
rep1_k20_lambda200_mu100,lambda,503.92799975,500.6985,68.2972188491514,69.9898395,396.40185,622.24275,1.0018075659499,2021.4815991794,2087.42211861722,1,20,200,100,34,10
rep1_k20_lambda200_mu20,lp__,212.9627235,213.3325,1.40441919253649,1.13418900000004,210.36645,214.492,1.00183021055948,868.661847979042,1050.15284624231,1,20,200,20,6.8,10
rep1_k20_lambda200_mu20,mu,12.949363245,13.3148,4.08628843331262,4.0601001,5.2973965,18.782945,1.00446064840366,386.79056516693,487.896021142795,1,20,200,20,6.8,10
rep1_k20_lambda200_mu20,sigma,8.905896305,8.77142,1.42339814671641,1.435431081,6.8520245,11.538175,1.00464368049387,370.429239941684,356.745874009709,1,20,200,20,6.8,10
rep1_k20_lambda200_mu20,lambda,500.0317505,495.221,73.1314003889196,74.0454918000001,385.8748,627.1839,1.00869994408081,788.198726579439,1084.45008647321,1,20,200,20,6.8,10
rep1_k20_lambda200_mu50,lp__,201.730097,202.05,1.27401935480593,1.0333722,199.2478,203.135,1.00111506015558,1364.80307361383,1578.01012645012,1,20,200,50,17,10
rep1_k20_lambda200_mu50,mu,46.00876585,46.5694,6.38550464868505,6.47014053,34.56621,55.23806,1.00214124952092,1134.0091206127,1002.68729672058,1,20,200,50,17,10
rep1_k20_lambda200_mu50,sigma,16.2701766,16.1027,2.18939960658322,2.22175023,13.11008,20.13451,1.00189062646152,1141.93553913363,1100.90848691492,1,20,200,50,17,10
rep1_k20_lambda200_mu50,lambda,503.7849445,499.5885,72.1202283182194,74.2404537,393.4275,626.56865,1.00275335119318,1555.27563152237,1626.69578123516,1,20,200,50,17,10
rep1_k20_lambda2000_mu100,lp__,164.986282,165.326,1.27806679350422,1.03485480000001,162.38935,166.378,1.0017743773483,1287.04303930816,1716.85378693315,1,20,2000,100,34,10
rep1_k20_lambda2000_mu100,mu,118.5494427,118.8695,9.10873808903079,9.0008646,102.7664,133.10775,1.00101216841306,1566.09757875037,1681.6543427799,1,20,2000,100,34,10
rep1_k20_lambda2000_mu100,sigma,33.02873105,32.90485,3.02776148857102,2.96838758999999,28.258155,38.22161,1.00043261644913,1573.83054910983,1839.65734461235,1,20,2000,100,34,10
rep1_k20_lambda2000_mu100,lambda,512.459396,509.3235,71.3878581720574,72.5324985,401.7973,634.13625,1.00086570195119,1984.89230066402,1692.3255838359,1,20,2000,100,34,10
rep1_k20_lambda2000_mu20,lp__,223.18397025,223.545,1.27888946509498,1.02151139999999,220.65175,224.56305,1.00184889097194,1271.43407699211,1328.47793014276,1,20,2000,20,6.8,10
rep1_k20_lambda2000_mu20,mu,25.0942594075,25.4272,3.03517841946557,2.83821531,19.526285,29.326035,1.00247453772261,1062.35674979446,1065.61211579877,1,20,2000,20,6.8,10
rep1_k20_lambda2000_mu20,sigma,5.8121742925,5.70718,1.05136937086378,0.987878619,4.3442475,7.736234,1.00282362110028,1067.72617483725,1081.00332043891,1,20,2000,20,6.8,10
rep1_k20_lambda2000_mu20,lambda,501.4742385,496.0345,72.2606972779629,70.2796878,393.11695,629.38395,1.0041922406003,1495.69598035269,1436.1447512849,1,20,2000,20,6.8,10
rep1_k20_lambda2000_mu50,lp__,200.42484975,200.7515,1.23090650736862,0.96887909999997,198.00885,201.72605,1.00484323253521,1148.1385929883,1443.42085886766,1,20,2000,50,17,10
rep1_k20_lambda2000_mu50,mu,56.030678675,56.45195,6.45937982783741,6.44775327,44.71539,65.704515,1.00257315597126,1158.6565196169,1106.73472526874,1,20,2000,50,17,10
rep1_k20_lambda2000_mu50,sigma,16.857407725,16.7141,2.24479686556484,2.20692423,13.512755,20.875365,1.00279984324149,1147.93365381485,1050.56914834886,1,20,2000,50,17,10
rep1_k20_lambda2000_mu50,lambda,504.057921,501.98,70.2259672947043,68.8289637,394.3637,625.36805,1.00303128087633,1834.94594196617,1583.93082527191,1,20,2000,50,17,10
rep1_k20_lambda30_mu100,lp__,178.1460055,178.4645,1.26728628853311,1.01632230000003,175.66455,179.489,1.00081529812953,1509.51290215119,1896.04132172141,1,20,30,100,34,10
rep1_k20_lambda30_mu100,mu,75.543761225,75.90565,7.78515858509978,7.66140963,62.092985,87.77534,1.00168802209699,1162.08496331539,1114.31040854545,1,20,30,100,34,10
rep1_k20_lambda30_mu100,sigma,28.523513875,28.41925,2.63442801599187,2.54391921,24.3795,33.03817,1.00151320395559,1176.49469295363,1322.06377183295,1,20,30,100,34,10
rep1_k20_lambda30_mu100,lambda,501.569944,496.9355,71.6956227915745,71.3152839,391.51775,622.8733,1.00199830530057,1477.44175177485,1788.50431242749,1,20,30,100,34,10
rep1_k20_lambda30_mu20,lp__,209.511914,209.8695,1.37876161300653,1.10453699999999,206.74625,210.976,1.00294494974303,927.65005155269,1220.33078834669,1,20,30,20,6.8,10
rep1_k20_lambda30_mu20,mu,5.0789920101425,4.96242,2.70123073392692,3.09366729,0.85011775,9.569261,1.01859225357917,437.771193525184,405.61703541288,1,20,30,20,6.8,10
rep1_k20_lambda30_mu20,sigma,9.19110292,9.23651,0.954450771066335,1.057501515,7.6177565,10.71914,1.01722304483831,460.16000392426,356.719029872112,1,20,30,20,6.8,10
rep1_k20_lambda30_mu20,lambda,498.17709825,492.797,72.6572925991057,73.1952206999999,386.71575,627.4549,1.00539341050971,1084.13144613114,1227.85260943963,1,20,30,20,6.8,10
rep1_k20_lambda30_mu50,lp__,182.79216075,183.233,1.49185739433456,1.17866699999998,179.85265,184.391,1.0058264480534,852.678906056179,1053.49166602954,1,20,30,50,17,10
rep1_k20_lambda30_mu50,mu,15.5881382075,15.7751,6.51543776475536,6.77392527,4.212799,25.92599,1.00654248270221,825.966077460847,805.393174536744,1,20,30,50,17,10
rep1_k20_lambda30_mu50,sigma,23.555250375,23.4835,2.2787156513977,2.35829769,19.934055,27.39846,1.00650738645993,870.851362713209,965.681134281965,1,20,30,50,17,10
rep1_k20_lambda30_mu50,lambda,485.173744,481.6435,72.0984880939873,69.4071777,372.5907,607.81025,1.00217353481566,1578.89757641765,1519.36819814113,1,20,30,50,17,10
rep1_k20_lambda50_mu100,lp__,170.83763625,171.1485,1.22266279386952,1.00594409999998,168.3148,172.171,1.00187331014772,1318.71157712126,1835.10179121126,1,20,50,100,34,10
rep1_k20_lambda50_mu100,mu,77.20259475,77.39025,8.29967454755102,8.29603656,63.19169,90.39226,1.00243453652713,1384.5781729094,1244.16812003778,1,20,50,100,34,10
rep1_k20_lambda50_mu100,sigma,31.084495525,31.0678,2.80182619166938,2.85192936,26.590775,35.826875,1.00325100611319,1475.89371521361,1259.88085551573,1,20,50,100,34,10
rep1_k20_lambda50_mu100,lambda,499.66789775,494.793,70.7773201841728,70.5836208,391.378,621.82725,1.00121446764351,1774.629756813,1829.81783110815,1,20,50,100,34,10
rep1_k20_lambda50_mu20,lp__,219.179278,219.539,1.40221551992091,1.03485479999999,216.4698,220.605,1.00261031524488,820.807851547157,658.526604384127,1,20,50,20,6.8,10
rep1_k20_lambda50_mu20,mu,16.1271995935,16.3885,3.36177615688392,3.25008159,10.038685,21.055565,1.00303076015438,961.922327449927,898.182553680509,1,20,50,20,6.8,10
rep1_k20_lambda50_mu20,sigma,6.85026504,6.7672,1.17351652160957,1.12929642,5.0991795,8.9265675,1.00293918873658,973.382776383715,903.228748122895,1,20,50,20,6.8,10
rep1_k20_lambda50_mu20,lambda,501.332581,497.8875,68.7427111796263,69.7185237,393.72365,621.4218,1.00192673918903,1578.09355180713,1742.25525410835,1,20,50,20,6.8,10
rep1_k20_lambda50_mu50,lp__,183.121278,183.504,1.46788591517904,1.17866700000002,180.20985,184.689,1.00017784817624,909.519670014867,766.702814352282,1,20,50,50,17,10
rep1_k20_lambda50_mu50,mu,16.4139038195,16.71785,6.58821176568723,6.81454851,4.9904945,27.149545,1.00159148900039,739.49084623242,486.82054478888,1,20,50,50,17,10
rep1_k20_lambda50_mu50,sigma,24.213508525,24.19165,2.2892363041949,2.37675606,20.494945,28.17228,1.0016554110891,781.460295566202,650.021315324657,1,20,50,50,17,10
rep1_k20_lambda50_mu50,lambda,483.91762,479.0585,70.1224463314207,68.2544562,375.8277,610.74035,1.0016098509157,1652.44965282431,1813.42647542567,1,20,50,50,17,10
rep1_k3_lambda10000_mu100,lp__,235.845693,236.183,1.28213181527834,1.0496808,233.21585,237.233,1.00129357677283,1595.82794304068,1883.24591491969,1,3,10000,100,34,10
rep1_k3_lambda10000_mu100,mu,125.332817175,125.6595,14.7153579331139,14.9327472,99.693265,148.7421,1.00114735467618,1437.72344262254,1651.85490509948,1,3,10000,100,34,10
rep1_k3_lambda10000_mu100,sigma,29.525326175,29.54255,3.7839856372168,3.77773893000001,23.345065,35.74969,1.00172532307056,1449.90231211109,1863.54591410314,1,3,10000,100,34,10
rep1_k3_lambda10000_mu100,lambda,522.3767965,519.286,74.2563663713776,73.8801819,407.8087,652.58395,1.0004626440321,2035.03307776032,2013.13297507395,1,3,10000,100,34,10
rep1_k3_lambda10000_mu20,lp__,258.7157135,259.05,1.4211240879445,1.13641289999997,256.0319,260.26605,1.0065724466301,493.335406990761,809.231997821059,1,3,10000,20,6.8,10
rep1_k3_lambda10000_mu20,mu,25.62384596,26.76145,8.28521736097196,8.95705377,9.8240945,36.378555,1.00994185728608,198.230526658786,222.062648454937,1,3,10000,20,6.8,10
rep1_k3_lambda10000_mu20,sigma,6.9722010975,6.578475,2.84902503634259,3.100954269,3.30149,12.381,1.00993735089839,189.897417478854,172.019028944839,1,3,10000,20,6.8,10
